,date,headline,link,year
2466,2012-04-27,World stocks meander as Spanish unemployment rises,http://business.inquirer.net/56075/world-stocks-meander-as-spanish-unemployment-rises,2012
2467,2012-04-27,February imports up by 5 percent to P4.99 B,http://business.inquirer.net/56069/february-imports-up-by-5-percent-to-p4-99-b,2012
2468,2012-04-27,PSE index retreats from record highs,http://business.inquirer.net/56065/pse-index-retreats-from-record-highs,2012
2469,2012-04-27,PSBank reports 1st Q profit of P546 M,http://business.inquirer.net/56059/psbank-reports-1st-q-profit-of-p546-m,2012
2470,2012-04-27,"PH banking system remains strong, says central bank",http://business.inquirer.net/56027/ph-banking-system-remains-strong-says-central-bank,2012
2471,2012-04-27,BSP closes Export and Industry Bank over liabilities,http://business.inquirer.net/56021/bsp-closes-export-and-industry-bank-over-liabilities,2012
2472,2012-04-27,"Ayala Corp. invests in infrastructure, water firms in Vietnam",http://business.inquirer.net/56015/ayala-corp-invests-in-infrastructure-water-firms-in-vietnam,2012
2473,2012-04-27,World Bank to return to Myanmar in June,http://business.inquirer.net/56009/world-bank-to-return-to-myanmar-in-june,2012
2474,2012-04-27,PNR pushes for negotiated deal to secure air rights over train tracks,http://business.inquirer.net/56003/pnr-pushes-for-negotiated-deal-to-secure-air-rights-over-train-tracks,2012
2475,2012-04-27,Cutting costs a must for SMEs,http://business.inquirer.net/55999/cutting-costs-a-must-for-smes,2012
2476,2012-04-27,ADB meeting of top finance men seen as Philippines’ ‘coming-out’ party,http://business.inquirer.net/55927/adb-meet-in-manila-seen-as-aquino-administration%e2%80%99s-%e2%80%98coming-out%e2%80%99-party,2012
2477,2012-04-27,APC to put up 4 Mindanao plants worth P35B,http://business.inquirer.net/55991/apc-to-put-up-4-mindanao-plants-worth-p35b,2012
2478,2012-04-27,LRT 1 deal bid process starts next week,http://business.inquirer.net/55987/lrt-1-deal-bid-process-starts-next-week,2012
2479,2012-04-27,Credit agencies under pressure to raise PH grade,http://business.inquirer.net/55983/credit-agencies-under-pressure-to-raise-ph-grade,2012
2480,2012-04-27,PH to receive largest assistance fund from S. Korea,http://business.inquirer.net/55979/ph-to-receive-largest-assistance-fund-from-s-korea,2012
2481,2012-04-27,"Multinational firms seen bidding for oil, gas areas",http://business.inquirer.net/55975/multinational-firms-seen-bidding-for-oil-gas-areas,2012
2482,2012-04-27,Scores drawn to multibillion-peso LTO contract bid,http://business.inquirer.net/55971/scores-drawn-to-multibillion-peso-lto-contract-bid,2012
2483,2012-04-27,Forum Energy seeks partners,http://business.inquirer.net/55967/forum-energy-seeks-partners,2012
2484,2012-04-27,BCDA shells out P2.68B for gov’t housing projects,http://business.inquirer.net/55963/bcda-shells-out-p2-68b-for-gov%e2%80%99t-housing-projects,2012
2485,2012-04-27,Seasoned banker to head Metrobank,http://business.inquirer.net/55959/seasoned-banker-to-head-metrobank,2012
2486,2012-04-27,Interdepartmental courtesy: Boon or bane?,http://business.inquirer.net/55955/interdepartmental-courtesy-boon-or-bane,2012
2487,2012-04-27,Review of executive perks,http://business.inquirer.net/55951/review-of-executive-perks,2012
2488,2012-04-27,‘Can your recommendation to ad agencies apply to us in real estate?’,http://business.inquirer.net/55947/%e2%80%98can-your-recommendation-to-ad-agencies-apply-to-us-in-real-estate%e2%80%99,2012
2489,2012-04-27,Beware of text messages!,http://business.inquirer.net/55943/beware-of-text-messages,2012
2490,2012-04-28,Standard Chartered plans to stay in PH for good,http://business.inquirer.net/56339/standard-chartered-plans-to-stay-in-ph-for-good,2012
2491,2012-04-28,"Local shoe company thrives amid competition from malls, imports",http://business.inquirer.net/56327/local-shoe-company-thrives-amid-competition-from-malls-imports,2012
2492,2012-04-28,Outdoorsman works on his Mojo 2 decades on,http://business.inquirer.net/56311/outdoorsman-works-on-his-mojo-2-decades-on,2012
2493,2012-04-28,Of MICE and money,http://business.inquirer.net/56295/of-mice-and-money,2012
2494,2012-04-28,Oakwood brand gets second chance to shine,http://business.inquirer.net/56281/oakwood-brand-gets-second-chance-to-shine,2012
2495,2012-04-28,Roxas group puts real estate stamp on Tagaytay,http://business.inquirer.net/56271/roxas-group-puts-real-estate-stamp-on-tagaytay,2012
2496,2012-04-28,"Japan, Asean vow to complete trade ‘roadmap’",http://business.inquirer.net/56265/japan-asean-vow-to-complete-trade-roadmap,2012
2497,2012-04-28,"Sardinella price plummets, but prices of canned fish remain high",http://business.inquirer.net/56259/sardinella-price-plummets-but-prices-of-canned-fish-remain-high,2012
2498,2012-04-28,Philippines accepts bids for 5 energy contracts,http://business.inquirer.net/56253/philippines-accepts-bids-for-5-energy-contracts,2012
2499,2012-04-28,PAL eyes 100 new planes to beef up fleet,http://business.inquirer.net/56187/pal-eyes-100-new-planes-to-beef-up-fleet,2012
2500,2012-04-28,AGI posts 68% profit growth,http://business.inquirer.net/56183/agi-posts-68-profit-growth,2012
2501,2012-04-28,Ayala group acquiring stakes in 2 Vietnam firms,http://business.inquirer.net/56179/ayala-group-acquiring-stakes-in-2-vietnam-firms,2012
2502,2012-04-28,BSP sees April inflation at 2.1-3%,http://business.inquirer.net/56173/bsp-sees-april-inflation-at-2-1-3,2012
2503,2012-04-28,Filinvest earmarks P15B for capex,http://business.inquirer.net/56169/filinvest-earmarks-p15b-for-capex,2012
2504,2012-04-28,"9 firms qualify for DOE oil, gas contracts bidding",http://business.inquirer.net/56165/9-firms-qualify-for-doe-oil-gas-contracts-bidding,2012
2505,2012-04-28,PH imports up 4.9% to $4.993B in Feb.,http://business.inquirer.net/56161/ph-imports-up-4-9-to-4-993b-in-feb,2012
2506,2012-04-28,IP E-Games inks deal with gaming firm,http://business.inquirer.net/56157/ip-e-games-inks-deal-with-gaming-firm,2012
2507,2012-04-28,PH seen growing by 4.5%,http://business.inquirer.net/56153/ph-seen-growing-by-4-5,2012
2508,2012-04-28,Phoenix profit rose 3% in Q1,http://business.inquirer.net/56149/phoenix-profit-rose-3-in-q1,2012
2509,2012-04-28,PLDT holds three-day Internet sale,http://business.inquirer.net/56145/pldt-holds-three-day-internet-sale,2012
2510,2012-04-28,2 power projects get perks,http://business.inquirer.net/56141/2-power-projects-get-perks,2012
2511,2012-04-28,PSBank profit up 94%,http://business.inquirer.net/56137/psbank-profit-up-94,2012
2512,2012-04-29,Cable TV penetration in PH among lowest in Asia-Pacific,http://business.inquirer.net/56413/cable-tv-penetration-in-ph-among-lowest-in-asia-pacific,2012
2513,2012-04-29,Oil firms slash gas prices effective Monday,http://business.inquirer.net/56393/oil-firms-slash-gas-prices-effective-monday,2012
2514,2012-04-30,SMC buying binge goes on with 8 more deals,http://business.inquirer.net/56657/smc-buying-binge-goes-on-with-8-more-deals,2012
2515,2012-04-30,Tollway firm set to start NLEx C-5 Link expressway project,http://business.inquirer.net/56653/tollway-firm-set-to-start-nlex-c-5-link-expressway-project,2012
2516,2012-04-30,Bourse urged to go nationwide,http://business.inquirer.net/56647/bourse-urged-to-go-nationwide,2012
2517,2012-04-30,World Bank may boost funding for PH cash transfer program,http://business.inquirer.net/56643/world-bank-may-boost-funding-for-ph-cash-transfer-program,2012
2518,2012-04-30,AirPhil adds new Airbus jet to fleet,http://business.inquirer.net/56639/airphil-adds-new-airbus-jet-to-fleet,2012
2519,2012-04-30,PAL raising fuel surcharge on flights to India,http://business.inquirer.net/56635/pal-raising-fuel-surcharge-on-flights-to-india,2012
2520,2012-04-30,Yield on treasury bills drops across the board,http://business.inquirer.net/56629/yield-on-treasury-bills-drops-across-the-board,2012
2521,2012-04-30,DoE may opt to extend license of SC 72 explorers,http://business.inquirer.net/56625/doe-may-opt-to-extend-license-of-sc-72-explorers,2012
2522,2012-04-30,Globe prepares for P10B retail bond issuance,http://business.inquirer.net/56621/globe-prepares-for-p10b-retail-bond-issuance,2012
2523,2012-04-30,There is no worse lie than a truth misunderstood,http://business.inquirer.net/56617/there-is-no-worse-lie-than-a-truth-misunderstood,2012
2524,2012-04-30,Asian markets edge higher on Wall St. lead,http://business.inquirer.net/56609/asian-markets-edge-higher-on-wall-st-lead,2012
2525,2012-04-30,Zanorte Palm Rubber gets incentives for P737M palm oil project,http://business.inquirer.net/56603/zanorte-palm-rubber-gets-incentives-for-p737m-palm-oil-project,2012
2526,2012-04-30,"Peso rises on good earnings report of  US, Asian firms",http://business.inquirer.net/56595/peso-rises-on-good-earnings-report-of-us-asian-firms,2012
2527,2012-04-30,RFM net profit up 30% in 1st quarter,http://business.inquirer.net/56589/rfm-net-profit-up-30-in-1st-quarter,2012
2528,2012-04-30,"RLC adds 200 more gohotels rooms in Tacloban, Dumaguete cities",http://business.inquirer.net/56583/rlc-adds-200-more-gohotels-rooms-in-tacloban-dumaguete-cities,2012
2529,2012-04-30,"Philippine stocks climb back to 5,200 level",http://business.inquirer.net/56575/philippine-stocks-climb-back-to-5200-level,2012
2530,2012-04-30,Spain falls back into recession,http://business.inquirer.net/56565/spain-falls-back-into-recession,2012
2531,2012-04-30,RFM Corp.’s net profit grew 30% to P130.3M in Q1,http://business.inquirer.net/56559/rfm-corp-%e2%80%99s-net-profit-grew-30-to-p130-3m-in-q1,2012
2532,2012-04-30,Asia stocks rise on hopes of new Fed stimulus move,http://business.inquirer.net/56553/asia-stocks-rise-on-hopes-of-new-fed-stimulus-move,2012
2533,2012-04-30,SMC chief details plan to revive PAL fortunes,http://business.inquirer.net/56541/smc-chief-details-plan-to-revive-pal-fortunes,2012
2534,2012-04-30,Philippine stocks seen to gain,http://business.inquirer.net/56537/philippine-stocks-seen-to-gain,2012
2535,2012-04-30,DoTC may compel airlines to reduce NAIA flights,http://business.inquirer.net/56533/dotc-may-compel-airlines-to-reduce-naia-flights,2012
2536,2012-04-30,Biz Buzz: Breaking free,http://business.inquirer.net/56529/biz-buzz-breaking-free,2012
2537,2012-04-30,"ALI, Negros Occidental ink land deal",http://business.inquirer.net/56525/ali-negros-occidental-ink-land-deal,2012
2538,2012-04-30,Asean bourses’ trading links to begin by June,http://business.inquirer.net/56521/asean-bourses%e2%80%99-trading-links-to-begin-by-june,2012
2539,2012-04-30,BPI thrift unit opens franchise financing facility,http://business.inquirer.net/56517/bpi-thrift-unit-opens-franchise-financing-facility,2012
2540,2012-04-30,PSE OK’s Calata IPO plan,http://business.inquirer.net/56513/pse-ok%e2%80%99s-calata-ipo-plan,2012
2541,2012-04-30,Ayala raising funds via 15-year bond offering,http://business.inquirer.net/56509/ayala-raising-funds-via-15-year-bond-offering,2012
2542,2012-04-30,Consunji rural bank expands reach to Visayas via merger,http://business.inquirer.net/56505/consunji-rural-bank-expands-reach-to-visayas-via-merger,2012
2543,2012-04-30,First Gen to sell P10B in perpetual bonds,http://business.inquirer.net/56501/first-gen-to-sell-p10b-in-perpetual-bonds,2012
2544,2012-04-30,Maibarara prepares to spend $10M for 2 wells,http://business.inquirer.net/56497/maibarara-prepares-to-spend-10m-for-2-wells,2012
2545,2012-04-30,NTC fee exemption for smart meters sought,http://business.inquirer.net/56493/ntc-fee-exemption-for-smart-meters-sought,2012
2546,2012-04-30,PNR pursues deal to secure ‘air’ rights over train tracks,http://business.inquirer.net/56489/pnr-pursues-deal-to-secure-%e2%80%98air%e2%80%99-rights-over-train-tracks,2012
2547,2012-04-30,Revenue sharing still a sticky mining issue,http://business.inquirer.net/56485/revenue-sharing-still-a-sticky-mining-issue,2012
2548,2012-04-30,Sale of remaining state power assets pushed,http://business.inquirer.net/56481/sale-of-remaining-state-power-assets-pushed,2012
2549,2012-04-30,SEC approves Rockwell listing,http://business.inquirer.net/56477/sec-approves-rockwell-listing,2012
2550,2012-04-30,Together in economics and in coffee,http://business.inquirer.net/56471/together-in-economics-and-in-coffee,2012
2551,2012-04-30,Different views on labor contractualization,http://business.inquirer.net/56467/different-views-on-labor-contractualization,2012
2552,2012-04-30,Zest Air starts first direct int’l flight from Manila,http://business.inquirer.net/56463/zest-air-starts-first-direct-int%e2%80%99l-flight-from-manila,2012
2553,2012-04-30,Union Bank posts record profit,http://business.inquirer.net/56457/union-bank-posts-record-profit,2012
2554,2012-04-30,P1.3B project of Thai unit in PH gets perks,http://business.inquirer.net/56453/p1-3b-project-of-thai-unit-in-ph-gets-perks,2012
2555,2012-04-30,Jimenez scion takes path toward entrepreneurship,http://business.inquirer.net/56437/jimenez-scion-takes-path-toward-entrepreneurship,2012
2556,2012-04-30,Investors scramble for new shares,http://business.inquirer.net/56431/investors-scramble-for-new-shares,2012
2557,2012-04-30,"Industry sectors, gov’t commit to craft road maps",http://business.inquirer.net/56425/industry-sectors-gov%e2%80%99t-commit-to-craft-road-maps,2012
2558,2012-04-30,Gov’t resumed loan binge in first quarter,http://business.inquirer.net/56419/gov%e2%80%99t-resumed-loan-binge-in-first-quarter,2012
2559,2012-05-01,Strong growth in bank lending seen in next 4 yrs,http://business.inquirer.net/56749/strong-growth-in-bank-lending-seen-in-next-4-yrs,2012
2560,2012-05-01,MWSS lines up water projects worth $2B,http://business.inquirer.net/56743/mwss-lines-up-water-projects-worth-2b,2012
2561,2012-05-01,Mandaluyong court junks BDO trademark suit,http://business.inquirer.net/56737/mandaluyong-court-junks-bdo-trademark-suit,2012
2562,2012-05-01,Kinks in seamen’s program ironed out,http://business.inquirer.net/56733/kinks-in-seamen%e2%80%99s-program-ironed-out,2012
2563,2012-05-01,"P11.2B educational fund launched for SSS, GSIS members",http://business.inquirer.net/56727/p11-2b-educational-fund-launched-for-sss-gsis-members,2012
2564,2012-05-01,"Go easy on LGU loans, banks urged",http://business.inquirer.net/56723/go-easy-on-lgu-loans-banks-urged,2012
2565,2012-05-01,CA stops seizure of Export Industry Bank properties,http://business.inquirer.net/56693/ca-stops-seizure-of-export-industry-bank-properties,2012
2566,2012-05-01,"European stocks fall on Spanish gloom, US data",http://business.inquirer.net/56687/european-stocks-fall-on-spanish-gloom-us-data,2012
2567,2012-05-01,Asian markets closed for holiday,http://business.inquirer.net/56681/asian-markets-closed-for-holiday-2,2012
2568,2012-05-01,Cooking gas prices slashed by P5/kg,http://business.inquirer.net/56675/cooking-gas-prices-slashed-by-p5kg,2012
2569,2012-05-02,Malaysia’s central bank head sees continued growth for Asia,http://business.inquirer.net/57005/malaysia%e2%80%99s-central-bank-head-sees-continued-growth-for-asia,2012
2570,2012-05-02,"Asian markets rise on US, China manufacturing",http://business.inquirer.net/56999/asian-markets-rise-on-us-china-manufacturing,2012
2571,2012-05-02,"Peso inches up on improving US, China manufacturing outputs",http://business.inquirer.net/56995/peso-inches-up-on-improving-us-china-manufacturing-outputs,2012
2572,2012-05-02,Tanduay profit down 5%,http://business.inquirer.net/56991/tanduay-profit-down-5,2012
2573,2012-05-02,"Mindanao official files case vs DoE, EDC execs",http://business.inquirer.net/56985/mindanao-official-files-case-vs-doe-edc-execs,2012
2574,2012-05-02,UCPB seeks extension of corporate life,http://business.inquirer.net/56979/ucpb-seeks-extension-of-corporate-life,2012
2575,2012-05-02,Survey shows China manufacturing slowed in April,http://business.inquirer.net/56949/survey-shows-china-manufacturing-slowed-in-april,2012
2576,2012-05-02,Gov’t urged to reject IMF proposal to tax mobile telecom services,http://business.inquirer.net/56943/govt-urged-to-reject-imf-proposal-to-tax-mobile-telecom-services,2012
2577,2012-05-02,Facebook on track to go public May 18–report,http://business.inquirer.net/56937/facebook-on-track-to-go-public-may-18-report,2012
2578,2012-05-02,"Ford, GM sales skid as Chrysler, Toyota accelerate",http://business.inquirer.net/56931/ford-gm-sales-skid-as-chrysler-toyota-accelerate,2012
2579,2012-05-02,Strong US factory data lifts dollar,http://business.inquirer.net/56925/strong-us-factory-data-lifts-dollar,2012
2580,2012-05-02,"Luxury showdown ‘looms’ between Camry, Kizashi",http://business.inquirer.net/56899/luxury-showdown-%e2%80%98looms%e2%80%99-between-camry-kizashi,2012
2581,2012-05-02,The 2012 Camry: As solid as its sterling reputation,http://business.inquirer.net/56893/the-2012-camry-as-solid-as-its-sterling-reputation,2012
2582,2012-05-02,‘Fast & Furious’ driver brings act to Manila,http://business.inquirer.net/56887/%e2%80%98fast-furious%e2%80%99-driver-brings-act-to-manila,2012
2583,2012-05-02,2012 Camry may have a shot at the COTY “roomiest interior” award,http://business.inquirer.net/56873/2012-camry-may-have-a-shot-at-the-coty-%e2%80%9croomiest-interior%e2%80%9d-award,2012
2584,2012-05-02,Ecopia tire: Best of both worlds,http://business.inquirer.net/56867/ecopia-tire-best-of-both-worlds,2012
2585,2012-05-02,Subaru Legacy GT sedan: Jekyll and Hyde limousine,http://business.inquirer.net/56857/subaru-legacy-gt-sedan-jekyll-and-hyde-limousine,2012
2586,2012-05-02,"Camry bridges gap between itself and its up-market sibling, Lexus ES350",http://business.inquirer.net/56853/camry-bridges-gap-between-itself-and-its-up-market-sibling-lexus-es350,2012
2587,2012-05-02,Mysteries under the hood,http://business.inquirer.net/56847/mysteries-under-the-hood,2012
2588,2012-05-02,Adding excitement to the Lexus equation,http://business.inquirer.net/56835/adding-excitement-to-the-lexus-equation,2012
2589,2012-05-02,A day with Circuit Showdown champ Marc Thomman,http://business.inquirer.net/56827/a-day-with-circuit-showdown-champ-marc-thomman,2012
2590,2012-05-02,"Thailand welcomes new Mirage, rest of Asean next",http://business.inquirer.net/56821/thailand-welcomes-new-mirage-rest-of-asean-next,2012
2591,2012-05-02,Asean Blend to perk up ADB Manila meeting,http://business.inquirer.net/56815/asean-blend-to-perk-up-adb-manila-meeting,2012
2592,2012-05-02,DPWH eyes P17B for tourism infra,http://business.inquirer.net/56807/dpwh-eyes-p17b-for-tourism-infra,2012
2593,2012-05-02,UK beefs up presence in Philippines,http://business.inquirer.net/56803/uk-beefs-up-presence-in-philippines,2012
2594,2012-05-02,CEB proposes ways to ease congestion on NAIA runways,http://business.inquirer.net/56799/ceb-proposes-ways-to-ease-congestion-on-naia-runways,2012
2595,2012-05-02,Biz Buzz: Indicted for perjury,http://business.inquirer.net/56795/biz-buzz-indicted-for-perjury,2012
2596,2012-05-02,Is investing in UITFs a good idea?,http://business.inquirer.net/56791/is-investing-in-uitfs-a-good-idea,2012
2597,2012-05-02,Int’l outsourcing giant expands PH presence,http://business.inquirer.net/56787/int%e2%80%99l-outsourcing-giant-expands-ph-presence,2012
2598,2012-05-02,Citi upbeat on PH conglomerates,http://business.inquirer.net/56783/citi-upbeat-on-ph-conglomerates,2012
2599,2012-05-02,BPI profit doubled in Q1,http://business.inquirer.net/56779/bpi-profit-doubled-in-q1,2012
2600,2012-05-02,ADB urges members to focus on deficit reduction target,http://business.inquirer.net/56775/adb-urges-members-to-focus-on-deficit-reduction-target,2012
2601,2012-05-02,Abacus expects to start producing coal,http://business.inquirer.net/56771/abacus-expects-to-start-producing-coal,2012
2602,2012-05-02,First Gen keen on joining Pagbilao project,http://business.inquirer.net/56767/first-gen-keen-on-joining-pagbilao-project,2012
2603,2012-05-02,Court expert to decide on PPIC pipeline reopening,http://business.inquirer.net/56763/court-expert-to-decide-on-ppic-pipeline-reopening,2012
2604,2012-05-02,Philippines rolls out red carpet for ADB meet on May 2 to 5,http://business.inquirer.net/56699/philippines-rolls-out-red-carpet-for-adb-meet-on-may-2-to-5,2012
2605,2012-05-03,IPVG engages Canada firm in $250M refinery deal,http://business.inquirer.net/57129/ipvg-engages-canada-firm-in-250m-refinery-deal,2012
2606,2012-05-03,GT Capital takes full control of Federal Land,http://business.inquirer.net/57123/gt-capital-takes-full-control-of-federal-land,2012
2607,2012-05-03,East Asian countries double size of crisis fund,http://business.inquirer.net/57119/east-asian-countries-double-size-of-crisis-fund,2012
2608,2012-05-03,"PSEi breaches new record high past 5,300",http://business.inquirer.net/57087/psei-breaches-new-record-high-past-5300,2012
2609,2012-05-03,Banana exports to be hit by Scarborough dispute– industry insider,http://business.inquirer.net/57081/banana-exports-to-be-hit-by-scarborough-dispute%e2%80%93-industry-insider,2012
2610,2012-05-03,"BMW reports record quarter, sees record year",http://business.inquirer.net/57075/bmw-reports-record-quarter-sees-record-year,2012
2611,2012-05-03,Alliance Select Foods Int’l gets authority to tap Indonesia’s fishing grounds,http://business.inquirer.net/57071/alliance-select-foods-int%e2%80%99l-gets-authority-to-tap-indonesia%e2%80%99s-fishing-grounds,2012
2612,2012-05-03,"Asia stocks fall on lethargic US, Europe jobs data",http://business.inquirer.net/57065/asia-stocks-fall-on-lethargic-us-europe-jobs-data,2012
2613,2012-05-03,Weak European data sends dollar higher,http://business.inquirer.net/57059/weak-european-data-sends-dollar-higher,2012
2614,2012-05-03,Bulls push PH stock market to new peak,http://business.inquirer.net/57055/bulls-push-ph-stock-market-to-new-peak,2012
2615,2012-05-03,"Philippines lags behind peers in bank penetration, survey shows",http://business.inquirer.net/57051/philippines-lags-behind-peers-in-bank-penetration-survey-shows,2012
2616,2012-05-03,P27.3M ADB grant to fuel BPO sector’s growth,http://business.inquirer.net/57047/p27-3m-adb-grant-to-fuel-bpo-sector%e2%80%99s-growth,2012
2617,2012-05-03,PH seen becoming preferred investment destination of MNCs,http://business.inquirer.net/57043/ph-seen-becoming-preferred-investment-destination-of-mncs,2012
2618,2012-05-03,Gov’t asked to extend ecozone power rate scheme,http://business.inquirer.net/57039/gov%e2%80%99t-asked-to-extend-ecozone-power-rate-scheme,2012
2619,2012-05-03,Holcim may reopen plant in Batangas,http://business.inquirer.net/57035/holcim-may-reopen-plant-in-batangas,2012
2620,2012-05-03,GT Capital increases stake in power unit,http://business.inquirer.net/57031/gt-capital-increases-stake-in-power-unit,2012
2621,2012-05-03,"BCDA plan to develop, lease out idle assets seen to generate P40B",http://business.inquirer.net/57027/bcda-plan-to-develop-lease-out-idle-assets-seen-to-generate-p40b,2012
2622,2012-05-03,"Credit assessment system outdated, says DoF",http://business.inquirer.net/57023/credit-assessment-system-outdated-says-dof,2012
2623,2012-05-03,ADB official cites PH development path,http://business.inquirer.net/57017/adb-official-cites-ph-development-path,2012
2624,2012-05-03,"Philippine economy to grow by 5-6%, say officials",http://business.inquirer.net/56955/ph-officials-optimistic-on-5-6-economic-growth,2012
2625,2012-05-04,German gov’t fund to boost ‘green growth’,http://business.inquirer.net/57409/german-govt-fund-to-boost-green-growth-2,2012
2626,2012-05-04,IMF cautions against low key rates,http://business.inquirer.net/57405/imf-cautions-against-low-key-rates,2012
2627,2012-05-04,Meralco gets go signal for test of prepaid power,http://business.inquirer.net/57401/meralco-gets-go-signal-for-test-of-prepaid-power,2012
2628,2012-05-04,Philex shipments up 20% in 1st 4 months,http://business.inquirer.net/57397/philex-shipments-up-20-in-1st-4-months,2012
2629,2012-05-04,Stocks close lower,http://business.inquirer.net/57393/stocks-close-lower,2012
2630,2012-05-04,How big is the retirement phenomenon?,http://business.inquirer.net/57387/how-big-is-the-retirement-phenomenon,2012
2631,2012-05-04,Creating unique space solutions,http://business.inquirer.net/57383/creating-unique-space-solutions,2012
2632,2012-05-04,Our shelter and the sun,http://business.inquirer.net/57379/our-shelter-and-the-sun,2012
2633,2012-05-04,Developer flexing muscle to foster healthy lifestyle,http://business.inquirer.net/57375/developer-flexing-muscle-to-foster-healthy-lifestyle,2012
2634,2012-05-04,Discovering a treasure trove called Bohol,http://business.inquirer.net/57371/discovering-a-treasure-trove-called-bohol,2012
2635,2012-05-04,Green restrooms,http://business.inquirer.net/57367/green-restrooms,2012
2636,2012-05-04,Inspired Real Estate Success,http://business.inquirer.net/57363/inspired-real-estate-success,2012
2637,2012-05-04,Man of substance allows Filipinos to experience the world at its best,http://business.inquirer.net/57359/man-of-substance-allows-filipinos-to-experience-the-world-at-its-best,2012
2638,2012-05-04,Rock-solid lifestyle awaits well-heeled individuals,http://business.inquirer.net/57355/rock-solid-lifestyle-awaits-well-heeled-individuals,2012
2639,2012-05-04,Success in construction a challenge for women,http://business.inquirer.net/57351/success-in-construction-a-challenge-for-women,2012
2640,2012-05-04,Danger of dengue now more serious,http://business.inquirer.net/57345/danger-of-dengue-now-more-serious,2012
2641,2012-05-04,"Livestock’s carbon footprint ‘catastrophic,’ say climate experts",http://business.inquirer.net/57339/livestocks-carbon-footprint-catastrophic-say-climate-experts,2012
2642,2012-05-04,Guyabano for cancer?,http://business.inquirer.net/57335/guyabano-for-cancer,2012
2643,2012-05-04,PH urged to join fight to stop meningitis,http://business.inquirer.net/57331/ph-urged-to-join-fight-to-stop-meningitis,2012
2644,2012-05-04,Andrew Tan acquire’s global liquor giant’s Laguna plant,http://business.inquirer.net/57317/andrew-tan-acquire%e2%80%99s-global-liquor-giant%e2%80%99s-laguna-plant,2012
2645,2012-05-04,German gov’t fund to boost ‘green growth’,http://business.inquirer.net/57305/german-gov%e2%80%99t-fund-to-boost-%e2%80%98green-growth%e2%80%99,2012
2646,2012-05-04,Ayala Land opens US office,http://business.inquirer.net/57293/ayala-land-opens-us-office,2012
2647,2012-05-04,"Asean integration to create new ‘growth force’, says ADB economist",http://business.inquirer.net/57283/asean-integration-to-create-new-%e2%80%98growth-force%e2%80%99-says-adb-economist,2012
2648,2012-05-04,Filinvest reports 1st Q profit of P748M,http://business.inquirer.net/57273/filinvest-reports-1st-q-profit-of-p748m,2012
2649,2012-05-04,Local stock index hits new high but ends lower,http://business.inquirer.net/57263/local-stock-index-hits-new-high-but-ends-lower,2012
2650,2012-05-04,Inflation rises to 3% –NSO,http://business.inquirer.net/57253/inflation-rises-to-3,2012
2651,2012-05-04,Philex ships out P2 B in metals,http://business.inquirer.net/57243/philex-ships-out-p2-b-in-metals,2012
2652,2012-05-04,China Bank Q1 profit up by 27%,http://business.inquirer.net/57219/china-bank-q1-profit-up-by-27,2012
2653,2012-05-04,Experts see demise of dollar as world currency,http://business.inquirer.net/57211/experts-see-demise-of-dollar-as-world-currency,2012
2654,2012-05-04,Philippines urged to ratchet up infra spending,http://business.inquirer.net/57207/philippines-urged-to-ratchet-up-infra-spending,2012
2655,2012-05-04,Bloomberry raises $210M via shares sale,http://business.inquirer.net/57203/bloomberry-raises-210m-via-shares-sale,2012
2656,2012-05-04,Asean infra fund to start lending to members,http://business.inquirer.net/57199/asean-infra-fund-to-start-lending-to-members,2012
2657,2012-05-04,"It’s the IFM, stupid!",http://business.inquirer.net/57195/it%e2%80%99s-the-ifm-stupid,2012
2658,2012-05-04,PNB raises P3.5B from debt notes offering,http://business.inquirer.net/57189/pnb-raises-p3-5b-from-debt-notes-offering,2012
2659,2012-05-04,Cooking up a raw food business,http://business.inquirer.net/57183/cooking-up-a-raw-food-business,2012
2660,2012-05-04,Agriculture supplies firm raising funds via IPO,http://business.inquirer.net/57177/agriculture-supplies-firm-raising-funds-via-ipo,2012
2661,2012-05-04,"BPI, World Bank unit OK risk-sharing facility",http://business.inquirer.net/57173/bpi-world-bank-unit-ok-risk-sharing-facility,2012
2662,2012-05-04,Social enterprises make women’s groups viable,http://business.inquirer.net/57169/social-enterprises-make-women%e2%80%99s-groups-viable,2012
2663,2012-05-04,Double bank deposit loss,http://business.inquirer.net/57165/double-bank-deposit-loss,2012
2664,2012-05-04,What about SMEs servicing the low-end market?,http://business.inquirer.net/57161/what-about-smes-servicing-the-low-end-market,2012
2665,2012-05-04,ADB projects in Asia get rating of ‘poor’,http://business.inquirer.net/57149/adb-projects-in-asia-get-rating-of-%e2%80%98poor%e2%80%99,2012
2666,2012-05-04,PSEI’s rise boosts peso value,http://business.inquirer.net/57143/psei%e2%80%99s-rise-boosts-peso-value,2012
2667,2012-05-04,Scarborough dispute may derail Asian economic plan,http://business.inquirer.net/57135/scarborough-dispute-may-derail-asian-economic-plan,2012
2668,2012-05-05,"Governors, mayors told to speed up issuance of business permits",http://business.inquirer.net/57533/governors-mayors-told-to-speed-up-issuance-of-business-permits,2012
2669,2012-05-05,April inflation well within gov’t range at 3%,http://business.inquirer.net/57449/april-inflation-well-within-govt-range-at-3,2012
2670,2012-05-05,AirAsia banks on social media,http://business.inquirer.net/57445/airasia-banks-on-social-media,2012
